id,description,address,phone,schedule,thumbnails,thumb,lat,lon,hints,cat,barrierfree_1,barrierfree_2,barrierfree_3,barrierfree_4,barrierfree_5,barrierfree_6,barrierfree_7,barrierfree_8,barrierfree_9,barrierfree_10,barrierfree_11,barrierfree_12,barrierfree_13,barrierfree_14,barrierfree_15,barrierfree_16,경사,경사_scale,승강기,화장실,주차장,테이블,total,접근성,title
1268,"- 2021.5.27. 조사된 접근성 정보입니다.
- 장애인 전용 주차구역이 설치되어 있습니다.
- 보차 구분이 되어 있습니다.
- 주 출입구 접근로에 경사로 있습니다.
- 휠체어 접근 가능한 테이블이 있습니다.
- 대부분 보행로의 유효폭이 1.2m 이상입니다.
- 화장실 주 출입구 접근로 단차 없습니다.
- 장애인 화장실 없습니다.",제주특별자치도 제주시 한라대학로 11,064-747-0088,,https://easyjeju.net/data/cheditor4/2210/20221031152129_qfnrskva.png,https://easyjeju.net/data/cheditor4/2210/20221031152129_qfnrskva.png,33.48005669,126.4734962,"단독접근가능,주차장,장애인 전용 주차구역,테이블 비치",restaurant,단독접근가능,주차장,장애인 전용 주차구역,테이블 비치,,,,,,,,,,,,,3,1,0,0,1,1,3,중,흑돈가 제주본점
1267,"- 2021.11.16. 조사된 접근성 정보입니다.
- 장애인 전용 주차구역이 없습니다.
- 보차 구분이 되어 있습니다.
- 주 출입구 접근로에 약간의 경사 있으며, 단차 없습니다.
- 주 출입구(문)에 3cm 단차 있습니다.
- 휠체어 접근 가능한 테이블이 있습니다.
- 대부분 보행로의 유효폭이 1.2m 이상입니다.
- 화장실 주 출입구 접근로에 보행 장애물(자재, 식탁 등) 있습니다.
- 화장실 주 출입구 접근로 유효폭 50cm로 좁습니다.
- 장애인 화장실 없습니다.",제주특별자치도 제주시 건주로4길 14-8,064-758-3388,,"https://easyjeju.net/data/cheditor4/2210/20221031145943_dssqxfda.jpg,https://easyjeju.net/data/cheditor4/2210/20221031145943_lcabnfyn.jpg",https://easyjeju.net/data/cheditor4/2210/20221031145943_dssqxfda.jpg,33.51649177,126.5793726,"도움필요 (하),경사로 (하),단차 (하),주차장,테이블 비치",restaurant,도움필요 (하),경사로 (하),단차 (하),주차장,테이블 비치,,,,,,,,,,,,2,0.666667,0,0,0,0,0.666667,중,황금손가락 삼화점
1266,"- 2021.10.21. 조사된 접근성 정보입니다.
- 장애인 전용 주차구역이 설치되어 있습니다.
- 보차 구분이 되어 있습니다.
- 주 출입구(문)에 단차 없습니다.
- 휠체어 접근 가능한 테이블이 있습니다.
- 대부분 보행로의 유효폭이 1.2m 이상입니다.
- 화장실 주 출입구 접근로 단차 없습니다.
- 장애인 화장실 없습니다.
- 화장실 주 출입구(문) 짧은 경사로 있습니다.",제주특별자치도 제주시 연화남길 41,064-748-0023,,"https://easyjeju.net/data/cheditor4/2210/20221028155241_iqewdzpc.jpg,https://easyjeju.net/data/cheditor4/2210/20221028155241_skxbaqtr.jpg",https://easyjeju.net/data/cheditor4/2210/20221028155241_iqewdzpc.jpg,33.47283634,126.4890432,"단독접근가능,주차장,장애인 전용 주차구역,테이블 비치",restaurant,단독접근가능,주차장,장애인 전용 주차구역,테이블 비치,,,,,,,,,,,,,3,1,0,0,1,1,3,중,화목원
1264,"- 2021.11.7. 조사된 접근성 정보입니다.
- 장애인 전용 주차구역이 설치되어 있지 않습니다.
- 주 출입구 접근로에 6~12° 경사로 있습니다.
- 주 출입구(문) 단차 있습니다.
- 주 출입구(문) 유효 폭 좁습니다.
- 휠체어 접근 가능한 테이블이 있습니다.
- 대부분 내부 보행로의 유효폭이 1.2m 이상입니다.
- 화장실 주 출입구 접근로 경사로 있습니다.
- 장애인 화장실 없습니다.
- 화장실 주 출입구 접근로 유효폭 좁습니다.",제주특별자치도 서귀포시 성산읍 고성오조로 33,064-784-4080,,https://easyjeju.net/data/cheditor4/2210/20221027154855_qbmpyqct.jpg,https://easyjeju.net/data/cheditor4/2210/20221027154855_qbmpyqct.jpg,33.44695732,126.9144105,"도움필요 (상),경사로 (상),단차 (중),주차장,테이블 비치",restaurant,도움필요 (상),경사로 (상),단차 (중),주차장,테이블 비치,,,,,,,,,,,,0,0,0,0,0,0,0,하,해월향
1263,"- 2021.11.7. 조사된 접근성 정보입니다.
- 장애인 전용 주차구역이 설치되어 있지 않습니다.
- 보차 구분이 되어 있지 않습니다.
- 주 출입구 접근로 요철 있습니다.
- 주 출입구(문) 경사로 있습니다.
- 주 출입구(문) 유효 폭 70cm로 좁습니다.
- 휠체어 접근 가능한 테이블이 있습니다.
- 대부분 내부 보행로의 유효폭이 1.2m 이상입니다.
- 화장실 주 출입구 접근로 유효폭 75cm로 좁습니다.
- 장애인 화장실 없습니다.",제주특별자치도 서귀포시 성산읍 신고로 30-1,064-782-5689,,https://easyjeju.net/data/cheditor4/2210/20221027153009_lvgzdsgg.jpg,https://easyjeju.net/data/cheditor4/2210/20221027153009_lvgzdsgg.jpg,33.43852208,126.9171663,"도움필요 (하),경사로 (하),주차장,테이블 비치",restaurant,도움필요 (하),경사로 (하),주차장,테이블 비치,,,,,,,,,,,,,2,0.666667,0,0,0,0,0.666667,중,해왓
1262,"- 2021.11.9. 조사된 접근성 정보입니다.
- 장애인 전용 주차구역이 설치되어 있지 않습니다.
- 주차장이 경사져 있습니다.
- 보차 구분이 되어 있지 않습니다.
- 주 출입구(문)에 단차 있습니다.
- 휠체어 접근 가능한 테이블이 있습니다.
- 대부분 내부 보행로의 유효폭이 1.2m 이상입니다.
- 화장실 주 출입구 접근로 유효폭 좁습니다.
- 장애인 화장실 없습니다.
- 화장실 주 출입구에 단차 있습니다.",제주특별자치도 제주시 애월읍 애월해안로 866,064-713-6166,,https://easyjeju.net/data/cheditor4/2210/20221027150434_uimsvbsn.jpg,https://easyjeju.net/data/cheditor4/2210/20221027150434_uimsvbsn.jpg,33.48761494,126.3899786,"도움필요 (중),경사로 (하),단차 (중),주차장,테이블 비치",restaurant,도움필요 (중),경사로 (하),단차 (중),주차장,테이블 비치,,,,,,,,,,,,1,0.333333,0,0,0,0,0.333333,하,해미가
1261,"- 2021.11.23. 조사된 접근성 정보입니다.
- 장애인 전용 주차구역이 설치되어 있습니다.
- 보차 구분이 되어 있습니다.
- 주 출입구(문)에 짧은 경사로 있습니다.
- 휠체어 접근 가능한 테이블이 있습니다.
- 대부분 보행로의 유효폭이 1.2m 이상입니다.
- 가스관 설치되어 있으나 경사로 있어 통행 가능합니다.
- 화장실 주 출입구 접근로 단차 없습니다.
- 장애인 화장실 없습니다.",제주특별자치도 제주시 조천읍 함덕12길 51 쉬젠비아채아파트 1층,064-783-1192,,https://easyjeju.net/data/cheditor4/2210/20221027144339_fitxesth.jpg,https://easyjeju.net/data/cheditor4/2210/20221027144339_fitxesth.jpg,33.53790481,126.6659445,"도움필요 (하),경사로 (하),주차장,장애인 전용 주차구역,테이블 비치",restaurant,도움필요 (하),경사로 (하),주차장,장애인 전용 주차구역,테이블 비치,,,,,,,,,,,,2,0.666667,0,0,1,1,2.666667,중,함덕에이플러스가든
1260,"- 2021.11.23. 조사된 접근성 정보입니다.
- 장애인 전용 주차구역이 설치되어 있지 않습니다.
- 보차 구분이 되어 있지 않습니다.
- 주 출입구(문) 앞에 짧은 경사로 있습니다.
- 주 출입구(문) 단차 없습니다.
- 휠체어 접근 가능한 테이블이 있습니다.
- 대부분 내부 보행로의 유효폭이 0.8m 이상입니다.
- 화장실 주 출입구 접근로 유효폭 좁습니다.
- 화장실 주 출입구(문) 15cm 단차 있습니다.",제주특별자치도 제주시 일주동로 285,064-724-6888,,"https://easyjeju.net/data/cheditor4/2210/20221027134633_upzdriqp.jpg,https://easyjeju.net/data/cheditor4/2210/20221027134636_ktxyiqmw.jpg",https://easyjeju.net/data/cheditor4/2210/20221027134633_upzdriqp.jpg,33.521538,126.5754941,"도움필요 (하),경사로 (하),주차장,테이블 비치",restaurant,도움필요 (하),경사로 (하),주차장,테이블 비치,,,,,,,,,,,,,2,0.666667,0,0,0,0,0.666667,중,한촌설렁탕 제주삼화점
1258,"- 2021.4.29. 조사된 접근성 정보입니다.
- 장애인 전용 주차구역이 설치되어 있습니다.
- 보차 구분이 되어 있지 않습니다.
- 주 출입구 접근로에 경사로 있습니다.
- 주 출입구(문)에 단차 없습니다.
- 휠체어 접근 가능한 테이블이 있습니다.
- 대부분 보행로의 유효폭이 1.2m 이상입니다.
- 화장실 주 출입구 접근로에 짧은 경사로 있습니다.
- 장애인 화장실 없습니다.
- 화장실 주 출입구(문) 2cm 이하 단차 있습니다.",제주특별자치도 서귀포시 서호호근로 42,064-733-1188,,https://easyjeju.net/data/cheditor4/2210/20221027115630_sdkkzifc.jpg,https://easyjeju.net/data/cheditor4/2210/20221027115630_sdkkzifc.jpg,33.25086081,126.5245817,"도움필요 (하),경사로 (하),주차장,장애인 전용 주차구역,테이블 비치",restaurant,도움필요 (하),경사로 (하),주차장,장애인 전용 주차구역,테이블 비치,,,,,,,,,,,,2,0.666667,0,0,1,1,2.666667,중,한가네흑돼지
1257,"- 2021.10.5. 조사된 접근성 정보입니다.
- 장애인 전용 주차구역이 설치되어 있습니다.
- 보차 구분이 되어 있습니다.
- 주 출입구(문)에 단차 없습니다.
- 휠체어 접근 가능한 테이블이 있습니다.
- 대부분 보행로의 유효폭이 1.2m 이상입니다.
- 화장실 주 출입구 접근로 단차 없습니다.
- 장애인 화장실 없습니다.",제주특별자치도 제주시 노형로 40,064-753-3919,,https://easyjeju.net/data/cheditor4/2210/20221027093050_xniliyem.jpg,https://easyjeju.net/data/cheditor4/2210/20221027093050_xniliyem.jpg,33.46246215,126.4514885,"단독접근가능,주차장,장애인 전용 주차구역,테이블 비치",restaurant,단독접근가능,주차장,장애인 전용 주차구역,테이블 비치,,,,,,,,,,,,,3,1,0,0,1,1,3,중,푸른밤의해안속초식당
1256,"- 2021.11.4. 조사된 접근성 정보입니다.
- 장애인 전용 주차구역이 설치되어 있습니다.
- 보차 구분이 되어 있습니다.
- 주차장에서 주 출입구까지 거리가 있습니다.
- 주 출입구 접근로에 5° 경사로 있습니다.
- 주 출입구(문)에 단차 없습니다.
- 휠체어 접근 가능한 테이블이 있습니다.
- 대부분 보행로의 유효폭이 1.2m 이상입니다.
- 화장실 주 출입구 접근로 5cm 단차 있습니다.
- 장애인 화장실 없습니다.",제주특별자치도 제주시 은수길 65,064-746-1542,,https://easyjeju.net/data/cheditor4/2210/20221027085747_wrfrlguy.jpg,https://easyjeju.net/data/cheditor4/2210/20221027085747_wrfrlguy.jpg,33.47161102,126.4877418,"도움필요 (하),경사로 (하),주차장,장애인 전용 주차구역,테이블 비치",restaurant,도움필요 (하),경사로 (하),주차장,장애인 전용 주차구역,테이블 비치,,,,,,,,,,,,2,0.666667,0,0,1,1,2.666667,중,진돼지
1255,"- 2021.11.4. 조사된 접근성 정보입니다.
- 장애인 전용 주차구역이 설치되어 있지 않습니다.
- 보차 구분이 되어 있습니다.
- 주 출입구 접근로에 경사로 있습니다.
- 주 출입구(문)에 단차 없습니다.
- 휠체어 접근 가능한 테이블이 두개 있습니다.
- 대부분 보행로의 유효폭이 1.2m 이상입니다.
- 화장실 주 출입구 접근로 유효폭이 좁습니다.
- 장애인 화장실 없습니다.
- 화장실 주 출입구(문) 모두 단차 있습니다.",제주특별자치도 서귀포시 솔동산로 5-1,"064-763-1750, 064-733-7688",,https://easyjeju.net/data/cheditor4/2210/20221020113958_gkdzvoav.jpg,https://easyjeju.net/data/cheditor4/2210/20221020113958_gkdzvoav.jpg,33.24417528,126.5644548,"단독접근가능,주차장,테이블 비치",restaurant,단독접근가능,주차장,테이블 비치,,,,,,,,,,,,,,3,1,0,0,0,0,1,중,죽림횟집
1254,"- 2021.11.7. 조사된 접근성 정보입니다.
- 장애인 전용 주차구역이 설치되어 있습니다.
- 보차 구분이 되어 있지 않습니다.
- 주 출입구 접근로에 짧은 경사로 있습니다.
- 주 출입구(문)에 짧은 경사로 있습니다.
- 주 출입구(문)에 3cm 단차 있습니다.
- 휠체어 접근 가능한 테이블이 있습니다.
- 내부 보행로의 유효폭이 1.2m 이상입니다.
- 화장실 주 출입구 접근로 유효폭이 좁습니다.
- 장애인 화장실 없습니다.",제주특별자치도 제주시 구좌읍 동복로 35,064-783-4242,,"https://easyjeju.net/data/cheditor4/2210/20221020104507_clbemmzk.jpg,https://easyjeju.net/data/cheditor4/2210/20221020104507_bwxvvhut.jpg",https://easyjeju.net/data/cheditor4/2210/20221020104507_clbemmzk.jpg,33.55371029,126.7101098,"도움필요 (하),경사로 (하),단차 (하),주차장,장애인 전용 주차구역,테이블 비치",restaurant,도움필요 (하),경사로 (하),단차 (하),주차장,장애인 전용 주차구역,테이블 비치,,,,,,,,,,,2,0.666667,0,0,1,1,2.666667,중,촌촌해녀촌
1252,"- 2021.11.17. 조사된 접근성 정보입니다.
- 장애인 전용 주차구역이 설치되어 있지 않습니다.
- 보차 구분이 되어 있지 않습니다.
- 휠체어 접근 가능한 테이블이 있습니다.
- 내부 보행로의 유효폭이 1.2m 이상입니다.
- 화장실 주 출입구 접근로 단차 있습니다.
- 장애인 화장실 없습니다.
- 화장실 주 출입구에 단차 있습니다.",제주특별자치도 제주시 청귤로3길 50,064-759-0009,,https://easyjeju.net/data/cheditor4/2210/20221019131614_xwukowxx.jpg,https://easyjeju.net/data/cheditor4/2210/20221019131614_xwukowxx.jpg,33.50155519,126.5421256,"도움필요 (하),경사로 (하),주차장,테이블 비치",restaurant,도움필요 (하),경사로 (하),주차장,테이블 비치,,,,,,,,,,,,,2,0.666667,0,0,0,0,0.666667,중,제주통큰장어
1251,"- 2021.6.16. 조사된 접근성 정보입니다.
- 장애인 전용 주차구역이 설치되어 있지 않습니다.
- 주차장 바닥이 매끄럽지 않고 울퉁불퉁합니다.
- 보차 구분이 되어 있지 않습니다.
- 주 출입구 접근로에 10° 경사로 있습니다.
- 주 출입구(문)에 단차 없습니다.
- 휠체어 접근 가능한 테이블이 있습니다.
- 대부분 보행로 유효폭이 1.2m 이상입니다.
- 화장실 주 출입구 접근로 단차 없습니다.
- 장애인 화장실 없습니다.",제주특별자치도 제주시 한림읍 중산간서로 4494,064-796-5689,,https://easyjeju.net/data/cheditor4/2210/20221019104548_rzsiviqb.jpg,https://easyjeju.net/data/cheditor4/2210/20221019104548_rzsiviqb.jpg,33.37280702,126.2845543,"도움필요 (상),경사로 (상),주차장,테이블 비치",restaurant,도움필요 (상),경사로 (상),주차장,테이블 비치,,,,,,,,,,,,,0,0,0,0,0,0,0,하,제주코
1249,"- 2022.8. 조사된 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
- 주 출입구 접근로에 차도와 도보가 구분되어 있고, 경사로가 설치돼 있습니다.
- 경사 각도가 다소 높고 깁니다. 동행자의 도움이 필요합니다.
- 경사로 시작점에 간이 경사로가 더 설치돼 있는데 약간의 턱이 있습니다.
- 주 출입구(문)은 자동문 형태이며, 전후면 유효공간 150x120cm 입니다.
- 주 출입구(문) 유효폭은 130cm로 적정합니다.
- 내부 보행로 유효공간 150cm 적정합니다.
- 테이블은 여러 형태입니다.
- 테이블 상부 높이 73cm, 하부 높이 63cm, 하부 깊이 65cm 입니다.
- 장애인 화장실과 전용 주차장 없습니다. ",제주특별자치도 제주시 조천읍 조함해안로 525 함덕 서우봉해변 관리센터 앞 함덕해수욕장 잔디광장 바로 옆,064-782-9959,매일 08:00 ~ 23:00,"https://easyjeju.net/data/cheditor4/2210/20221018135217_gkuozfto.png,https://easyjeju.net/data/cheditor4/2210/20221018140506_nuckmocy.jpg",https://easyjeju.net/data/cheditor4/2210/20221018135217_gkuozfto.png,33.54282675,126.6705103,"도움필요 (중),경사로 (중),테이블 비치",restaurant,도움필요 (중),경사로 (중),테이블 비치,,,,,,,,,,,,,,1,0.333333,0,0,0,0,0.333333,하,라플라주
1248,"- 2022.8. 조사된 정보입니다. 이후 접근성 정보가 변경되었을 수 있습니다.
- 주 출입구 접근로는 시멘트 바닥과 나무 데크입니다.
- 주 출입구 접근로에 경사 6도 있습니다.
- 주 출입구(문)  자동문 형태이며 출입구 전후면 유효공간이 적정합니다.
- 내부 보행로 유효공간 적정하고 테이블 형태는 다양합니다.
- 2층 층간이동은 계단입니다.
- 주차 공간은 있으나 장애인 전용 주차구역은 없습니다.
- 실외에 공중화장실이 있습니다.
- 화장실 바닥 면적이 넓고 손잡이가 설치돼 있습니다.",제주특별자치도 제주시 1100로 2894-49,010-482-0367,매일 08:30 ~ 20:00 (19:30 라스트오더),"https://easyjeju.net/data/cheditor4/2210/20221018120934_scyzganh.png,https://easyjeju.net/data/cheditor4/2210/20221018120942_nyobnbwr.png,https://easyjeju.net/data/cheditor4/2210/20221018120950_npzblnka.png,https://easyjeju.net/data/cheditor4/2210/20221018121004_lxzrqsbi.png,https://easyjeju.net/data/cheditor4/2210/20221018121616_quwxqwlk.png,https://easyjeju.net/data/cheditor4/2210/20221018121625_yxdxvixo.png",https://easyjeju.net/data/cheditor4/2210/20221018120934_scyzganh.png,33.44999561,126.4873695,"도움필요 (하),경사로 (하),주차장,장애인 화장실",restaurant,도움필요 (하),경사로 (하),주차장,장애인 화장실,,,,,,,,,,,,,2,0.666667,0,1,0,0,1.666667,중,미스틱3도
